trial,block,sensory_condition,position,speed,width,stimulus_onset_ms,position_D7_ms, position_D6_ms, position_D5_ms, position_D4_ms,position_D3_ms,position_D2_ms,position_D1_ms,vibrotactile_onset_ms,response_time_ms,response_made
B1_T01,1,T,D6,slow,wide,,,,,,,,,,48232.563,True
B1_T02,1,V,,slow,narrow,50264.329,50264.329,51031.099,51420.215,51754.200,52102.567,52478.357,53244.476,,51879.862,True
B1_T03,1,T,D1,fast,wide,,,,,,,,,,58423.201,True
