subject_id,session_number,block_number,trial_number,trial_type,response_made,current_speed,width,distance_level,trial_start_ms,loom_onset_ms,d7_onset_ms,position_D7_ms,position_D6_ms,position_D5_ms,position_D4_ms,position_D3_ms,position_D2_ms,position_D1_ms,vibrotactile_onset_ms,response_time_ms,reaction_time_ms,distance_m,loom_start_m,loom_end_m,vibration_device,trial_interrupted,timestamp
TESSSST,1,1,1,VT,1,fast,narrow,D7,151906.392,151906.392,152477.478,152477.478,152714.167,152964.898,153215.522,153465.895,153717.399,153967.565,152477.478,152616.712,139.2,2.250,2.250,0.250,None,0,2026-07-23T11:46:08.8251308+02:00
TESSSST,1,1,2,VT,1,slow,narrow,D1,155763.970,155763.970,157267.269,157267.269,157921.447,158590.236,159258.750,159927.476,160595.596,161263.184,161263.184,156682.814,-4580.4,0.250,2.250,0.250,None,0,2026-07-23T11:46:16.1189571+02:00
TESSSST,1,1,3,T,1,slow,narrow,D1,162808.399,,,,,,,,,,168321.590,163379.515,-4942.1,0.250,2.250,0.250,None,0,2026-07-23T11:46:23.1634837+02:00
TESSSST,1,1,4,VT,1,slow,narrow,D6,169588.355,169588.355,171092.561,171092.561,171746.616,172414.696,173082.416,173750.587,174418.931,175086.662,171746.616,170549.959,-1196.7,1.917,2.250,0.250,None,0,2026-07-23T11:46:29.9429832+02:00
