Time,EventCode,TrialId,Category,Expected,Received,Extra,TriggerValue
13.987565,pps_trial_start,PRACTICE_T01,TactileOnly,,,19,19
15.491153,pps_vib_fired,PRACTICE_T01,,,,D4,127
19.542736,pps_response,,,,,,62
20.754134,pps_trial_start,PRACTICE_T02,TactileOnly,,,13,13
22.605551,pps_vib_fired,PRACTICE_T02,,,,D3,127
25.821422,pps_response,,,,,,62
33.533921,pps_trial_start,PRACTICE_T01,VisualOnly,,,3,3
34.828747,pps_response,,,,,,62
37.752374,pps_trial_start,PRACTICE_T02,Both,,,47,47
38.462051,pps_response,,,,,,62
39.242037,pps_vib_fired,PRACTICE_T02,,,,D4,127
41.970878,pps_trial_start,PRACTICE_T03,Both,,,41,41
43.321264,pps_response,,,,,,62
43.808546,pps_vib_fired,PRACTICE_T03,,,,D3,127
0.000000,session_end,,,,,,57
