Time,EventCode,TrialId,Category,Expected,Received,Extra,TriggerValue
4.128698,phase_intro,,,,,,51
8.069731,phase_controller_practice,,,,,,32
25.250185,phase_difficult_practice,,,,,,35
27.714186,block_triL_start,,,,,,61
27.728120,trial_spawn,PRACTICE_T01,clear_hit,Hit,,1,1
30.762772,controller_left,,,,,,40
41.593691,trial_spawn,PRACTICE_T02,near_hit,Miss,,7,7
45.700485,controller_right,,,,,,41
55.404303,trial_spawn,PRACTICE_T03,clear_miss,Miss,,19,19
56.712722,controller_right,,,,,,41
68.602609,trial_spawn,PRACTICE_T04,near_miss,Miss,,13,13
72.738028,controller_right,,,,,,41
80.104043,block_end,,,,,,30
82.901513,phase_block,,,,,,25
82.901513,block_triL_start,,,,,,61
82.915402,trial_spawn,B1_T01,near_miss,Miss,,16,16
84.711342,controller_right,,,,,,41
88.805637,trial_spawn,B1_T02,clear_miss,Miss,,23,23
89.585107,controller_right,,,,,,41
94.972423,trial_spawn,B1_T03,near_hit,Miss,,11,11
96.309056,controller_left,,,,,,40
100.971764,trial_spawn,B1_T04,clear_hit,Hit,,5,5
101.724168,controller_left,,,,,,40
107.125414,trial_spawn,B1_T05,near_miss,Miss,,15,15
109.924251,controller_right,,,,,,41
120.644183,trial_spawn,B1_T06,near_hit,Miss,,8,8
124.082023,controller_left,,,,,,40
134.302187,trial_spawn,B1_T07,clear_hit,Hit,,2,2
135.012589,controller_left,,,,,,40
147.444739,trial_spawn,B1_T08,near_hit,Miss,,8,8
148.140970,controller_left,,,,,,40
160.990913,trial_spawn,B1_T09,clear_miss,Miss,,20,20
162.410694,controller_right,,,,,,41
174.326724,trial_spawn,B1_T10,near_hit,Miss,,12,12
175.870879,controller_left,,,,,,40
179.867023,trial_spawn,B1_T11,near_hit,Miss,,11,11
181.315337,controller_right,,,,,,41
185.464915,trial_spawn,B1_T12,clear_hit,Hit,,5,5
186.217441,controller_left,,,,,,40
191.005292,trial_spawn,B1_T13,near_hit,Miss,,9,9
191.841006,controller_left,,,,,,40
204.899596,trial_spawn,B1_T14,clear_hit,Hit,,2,2
206.960203,controller_left,,,,,,40
218.668611,trial_spawn,B1_T15,clear_miss,Miss,,20,20
220.339882,controller_right,,,,,,41
231.729690,trial_spawn,B1_T16,near_miss,Miss,,14,14
237.213924,controller_right,,,,,,41
244.870183,trial_spawn,B1_T17,near_miss,Miss,,18,18
246.624340,controller_right,,,,,,41
250.355243,trial_spawn,B1_T18,clear_miss,Miss,,23,23
251.177059,controller_left,,,,,,40
256.215793,trial_spawn,B1_T19,clear_hit,Hit,,5,5
257.051155,controller_left,,,,,,40
261.882642,trial_spawn,B1_T20,near_miss,Miss,,15,15
263.038218,controller_right,,,,,,41
275.680792,trial_spawn,B1_T21,near_hit,Miss,,8,8
276.752636,controller_left,,,,,,40
289.336485,trial_spawn,B1_T22,near_miss,Miss,,14,14
292.930284,controller_right,,,,,,41
302.676602,trial_spawn,B1_T23,clear_miss,Miss,,20,20
0.000000,session_end,,,,,,57
