subject_id,session_number,block_number,trial_number,trial_type,response_made,current_speed,width,distance_level,trial_start_ms,stimulus_onset_ms,position_D4_ms,position_D3_ms,position_D2_ms,position_D1_ms,vibrotactile_onset_ms,response_time_ms,reaction_time_ms,vibration_device,trial_interrupted,timestamp
P000,1,1,1,VT,1,slow,wide,D2,53686.463,53686.463,55187.360,55506.760,55884.046,56664.839,55884.046,56092.836,208.8,None,0,2026-07-03T10:20:40.3530978+02:00
P000,1,1,2,VT,1,fast,narrow,D1,57903.940,57903.940,58402.639,58502.002,58642.409,58893.896,58893.896,58710.670,-183.2,None,0,2026-07-03T10:20:44.5638222+02:00
P000,1,1,3,VT,1,slow,wide,D7,62133.658,62133.658,63621.685,63970.839,64349.394,65128.029,62133.658,65016.561,2882.9,None,0,2026-07-03T10:20:48.8250957+02:00
